idx	source	text
961	panch	म्हणून गंपू काय म्हणाला? जे तू बेडूक दादा तुम्ही पाहावे तेव्हा शांत का हो बसलेले असता? आमच्यासारखे उड्या मारत नाहीत पाण्यात तुम्ही.
962	panch	झाडावर चढत नाही, कोणत्या पक्ष्याची प्राण्याशी बोलत नाहीत.
963	panch	भावे तेव्हा गोप आणि शांत बसून असता असे का हो सांगा बरं मला तेव्हा Chitu बेडूक दादा काय म्हणाले?
964	panch	अरे गंपू, मी डोळ्याने सगळं काही पाहतो.
965	panch	कानाने ऐकतो, मला सगळं समजतं आणि मी सगळ्याचा विचार करतो आणि योग्य वेळ आली की माझ्या बुद्धीचा विचार घेऊन योग्य तो निर्णय मी देतो.
966	panch	आणि हसत हसत परत फोड्या काढायला जंगलातनं फिरू लागला. एकदा काय झालं? एकदा जंगलात अचानक वारा सुटला! आकाशात विजा चमकू लागल्या.
967	panch	विजांचा गडगडाटासह जंगलात पाऊस कोसळायला लागला. भरपूर पाऊस पडायला लागला. जंगलातल्या प्राण्यांची, पक्षांची...
968	panch	सगळी घरे पाण्याने वाहून गेली, सगळे प्राणी, पक्षी सैरावैरा पळू लागले, जीव वाचू लागले. पण गंपू माकड दादा एका उंच झाडावर बसले होते.
969	panch	आणि ते सगळं जंगलातलं पाहत होते. ते काय म्हणाले, अरे मी तर आता उंच झाडावर बसलेलो आहे. पाऊस माझे काही बिघडणार नाही.
970	panch	मला पावसापासून धोका नाही. विजांचा कडकडाट झाला. आणि अचानक गंपू माकड दादा ज्या झाडावर बसले होते त्या झाडावरी वीज पडली.
971	panch	आणि अर्धे झाड विजेमुळे मोडून गेले आणि गंपू माकड दादा झाडाखालच्या चिखलात पडले. पावसामुळे जमीन भुसभुशीत झाली होती.
972	panch	आणि पडल्याबरोबर गंफू माकड दादा त्या झाडाखाली दलदलीत रुतले. गळ्यापर्यंत खाली गेले, ते घाबरले आणि ओरडायला लागले, अरे कोणी आहे का?
973	panch	मला वाचवा, मला वाचवा! म्हणजे ते प्राणी आपापला जीव वाचवण्यात इकडून तिकडं पळत होते. दादा मला वाचवा, मला बाहेर काढा यातून.
974	panch	अरे गंपू, मी तुला वाचवणारच आहे. पण मी एकटा नाही रे वाचवू शकत. माझ्या बुद्धीचा उपयोग करून काही सुचते आहे का मला पाहतो?
975	panch	ज्या मातीत खाली रुतत गेला आहेस त्या मातीत शरीराकडून जिथून माती जरा थोडी आहे. त्या बाजूने शरीर हलव आणि वरती यायला सुरुवात कर.
976	panch	गंपू माकड दादांनी केली. गोल गोल गोल गोल फिरत फिरत त्याबरोबर Jitu बेडूक दादांना आनंद झाला.
977	panch	हो, गंफू माकड दादा खूप दम दमले होते, थकले होते. गंपू माकड दादांना पाणी पाजले.
978	panch	बोल गंपू आता तुला काय बोलायचं ते बोल तेव्हा गंपू माकड दादा म्हणाले मला माफ करा, मी चुकलो. नुसती ताकद उपयोगाची नसते.
979	panch	बरोबर आहे तुझं, आता तुला कळलं ना गंपू? हो, मी तुमच्या सल्ल्याप्रमाणे नक्कीच वागेन. मी आता माझा नटकटपणा सोडून देणार.
980	panch	तुम्ही म्हणताय त्याप्रमाणे बुद्धीचाही वापर करणार. मग Jitu म्हणे दादा म्हणाले शाब्बास गंपू!
981	panch	आपली जशी ताकद आपल्याला पाहिजे बुद्धी, समजदारपणा आणि धैर्य यांची जोड पाहिजे म्हणजे आपण संकटातून बाहेर पडतो. दोघे आनंदाने जंगलाकडे परत निघून गेले.
982	panch	सगळ्या जंगलावर ते हुकुमत गाजवायचे. सगळ्या जंगलच्या प्राण्यांना भीती दाखवायचे. जंगलात खूप प्राणी पक्षी होते. सिंहराजे काय म्हणायचे?
983	panch	मी खूप ताकदवान आहे आणि तुम्ही सगळे माझ्या समोर क्षुल्लक आहात. त्यांना खूप भीती वाटायची.
984	panch	एकदा काय झालं, सिंहराजांनी सगळ्या प्राण्यांना बोलवलं आणि सभा घेतली. सभेत सिंहराजे काय म्हणाले? हे पहा जंगलवासियांनो! मी या जंगलचा खरा राजा आहे.
985	panch	तेव्हा मी सांगेल तेच करायचं आणि तेच ऐकायचं. जो कोणी माझं ऐकणार नाही ज्याला मी शिकार करून खाऊन टाकणार. मी खूप ताकदवान आहे.
986	panch	सभेत सगळे प्राणी जमले होते. महाराजांचे हे भाषण ऐकून सगळे प्राणी घाबरले. पण जंगलातल्या सरोवरातले आणि खूप बुद्धिमान होते. त्यांनी शांतपणे सगळं ऐकून घेतलं.
987	panch	मान्य आहे आम्हाला तुम्ही राजा आहात, ताकदवान आहात. करुणा, दयाळूपणा आणि समजूतदारपणा, ताकती बरोबर राजाजवळ हे ही गुण असावे लागतात.
988	panch	तुम्ही जर तयार असाल तर तुमची माझी एक शर्यत लावूया आपण. चौताळले, रागाला आले! त्यांनी मोठ्यांदा कर्जना केली. आपण कमजोर आहोत, आव्हान स्वीकारत नाही.
989	panch	हे वाटू नये म्हणून ते काय म्हणाले, ठीक आहे, आहे मी तयार शर्यतीला. आणि सिंह महाराज जंगलच्या प्राण्यांची सेवा करू लागले.
990	panch	जंगलात वाटेत आलेली झाडे काढायचे. छान पैकी रस्ता त्यांनी तयार केला. लाकडाचे उंडके कडेने लावले. छोटे जे प्राणी होते त्यांना शिकार आणून द्यायचे.
991	panch	अगदी हुकुमशाही पद्धतीने भीती दाखवून दरडावून हे काम करणे पाहिजे. पण कासव दादा ही काम करत होते, सेवा करत होते. ते काय करायचे?
992	panch	वृद्ध प्राण्यांना पाणी आणून द्यायचे. वयस्कर प्राण्यांची सेवा म्हणजे त्यांना फळे आणून द्यायचे. त्यांना औषधोपचार करायचे.
993	panch	मग हे सगळे करताना ते अगदी गोड बोलून प्रेमाने मायेने करायचे.
994	panch	छोटे छोटे प्राण्यांना ज्ञानाच्या गोष्टी सांगायच्या हे सगळे अगदी आपुलतीने निर्मळ स्वभावाने करत म्हणजे आजारी प्राणी होते. त्यांचे अर्धे आजारीपण त्यांच्या बोलण्याने निघून जायचे.
995	panch	खूप छान सेवा करायची का सो दादा. असे करत करत आठ दिवस होऊन गेले. परत Tulsing महाराजांनी सभा घेतली, सगळे प्राणी आले.
996	panch	आणि त्यांनी विचारले, हे जंगलवासियांनो, तुम्ही कोणाला राजा निवडला आहे? तेव्हा सगळे प्राणी पक्षी काय म्हणाले? आमचे राजा ज्ञानी कासव दादा आहे.
997	panch	मग त्यांना आपली चूक कळली, ते ज्ञानी कासव दादांच्याकडे आले. आणि म्हणाले, ज्ञानी कासो दादा माफ करा.
998	panch	माझी हुकुमशाही, स्वार्थी बुद्धी, मी कधी प्रेमाने मायेने कोणत्याही प्राणीशी बोललो नाही. कायम हुकुमत गाजवत आलो. त्यामुळे मी राजा होण्यास लायक नाही.
999	panch	तुम्ही या जंगलचे राजे व्हा. ज्ञानी कासव दादा गालात हसले. सिंहराजे तुम्हाला तुमची चूक कळली यात सगळं आलं. कसं आहे?
1000	panch	मी एक छोटासा प्राणी आहे. शूरवीर ताकतवान सिंह राजा आहात. फक्त तुम्ही तुमची हुकुमशाही, ताकतीचा गर्व जो आहे तो काढून टाका.
1001	panch	आणि दयाळूपणा, मायाळूपणा प्रजेसाठी ठेवा. त्यांना काय हवे काय नको हे सगळं पाहीन. आणि आपले जंगल समृद्ध करीन.
1002	panch	ज्ञानी कासव दादा म्हणाले, आणि ते प्रजेशी चांगले बोलू लागले, वागू लागले आणि चांगला कारभार करू लागले. मग ज्ञाने कासव दादा काय म्हणाले?
1003	panch	राजाजवळ नुसती ताकद असून चालत नाही. तर त्याच्या जोडीला दयाळूपणा आणि समजूतदारपणा राजासाठी योग्य असतो. असे म्हणून दोघे हसत हसत जंगलात निघून गेले.
1004	panch	एक सुंदर अशा Champarni-तही राहत होत्या. आणि गवत खात खात त्या जंगलाच्या बाहेर आल्या आणि तशाच त्या दुसऱ्या जंगलात गेल्या.
1005	panch	खाण्याच्या नादात त्यांच्या लक्षात आले नाही.
1006	panch	मग त्या दुसऱ्या जंगलात गेल्यावर मग त्यांच्या लक्षात आलं, अरे आपण गवत खात खात कधी दुसऱ्या जंगलात पोहोचलो कळलंच नाही आपल्याला.
1007	panch	आता नको इथं थांबायला, आपल्या जंगलात गेलं पाहिजे, असे म्हणून त्या आपल्या जंगलात जायला निघाल्या. पण त्यांना काही केल्या त्यांच्या जंगलात जायला वाट सापडेना.
1008	panch	त्यांनी बराच प्रयत्न केला पण त्यांना वाट सापडेना, त्या घाबरल्या. मी आता माझ्या जंगलात कशी जाऊ? मला एखादा मित्र सुद्धा नाही.
1009	panch	आमच्या जंगलातला एखादा मित्र असता तर त्याने मला आमच्या जंगलात पोच केलं असतं. मग त्या विचार करत एक झाडाखाली थांबल्या.
1010	panch	आता आपल्या जंगलात कसे जायचे, काय करायचे हाच विचार त्यांच्या डोक्यात चालू होता. Gobi नावाचे ससेभाऊ तिथे आले.
1011	panch	आणि त्यांनी हरणीला पाहिलं आणि ते म्हणाले अगं हरणी ताई, तू आमच्या जंगलातली दिसत नाहीस, तू कुठून आलीस?
1012	panch	मग हरणीने सगळे घडलेले सांगितले, अरे मी दुसऱ्या जंगलातली आहे. वाट चुकून या जंगलात आली आहे. माझ्या जंगलात जायला मला वाट सापडत नाही.
1013	panch	काय करू मी? मला मित्रही नाहीत. त्यामुळे मी खूप घाबरलेली आहे. गोबी ससे भाऊ काय म्हणाले? अगं हरणी ताई घाबरू नको.
1014	panch	मी या जंगलातलाच आहे, माझे नाव Gobi आहे, पण मी जंगलाच्या बाहेर एक मोठं झाड आहे.
1015	panch	आणि त्या झाडाच्या तळाशी एक सुंदर अशी ढोली आहे, त्या ढोलीत माझं घर आहे, तिथे मी राहतो.
1016	panch	अरे पण ससेभाऊ माझ्या जंगलात जायला मला वाट दाखवशील का? हो दाखवतो तुला वाट. मला आमच्या जंगलची सगळी माहिती आहे.
1017	panch	पण एक माझं काम करायचं काय रे शेशे भाऊ काय काम करायचं तुझं? तू माझ्याशी मैत्री करायची मलाही कोण मित्र नाही.
1018	panch	माझ्या जंगलची वाट दाखव. ठीक आहे, दाखवतो तुला वाट, तोपर्यंत तुला आमचं हे जंगल फिरवून आणतो.
1019	panch	असे म्हणून ससेभाऊंनी Champa हरणे ताईला सगळे जंगल फिरवून दाखवले. खूप सुंदर जंगल होते ते.
1020	panch	हिरवीगार झाडे, गवर, फळांची झाडे भरपूर संपन्न असं जंगल होतं ते. मग शेवटी ससेभाऊनी हरणीला सांगितले, अगं ते सुंदर सरोवर मोठं आहे.
1021	panch	त्याच्या कडेने सगळी फळांची झाडे आहे, गवताची कुरणेही आहेत.
1022	panch	तिथे जाऊन तू फळे आणि गवत पोटभर खा, सरोवराचे पाणी पे, विश्रांती घे, मग तुला मी जंगलात सोडतो तुझ्या. ठीक आहे, तोपर्यंत...
1023	panch	मी सरोवरात जाते. कडेच गवत खाते, फळे खाते, पाणी पिते, तोपर्यंत तू या झाडाखाली विश्रांती घे, मग मला सोड.
1024	panch	गवत खाऊ लागल्या, फळे खाल्ली, गवत खाल्लं. तर त्या सरोवराच्या काठाच्या वरच्या बाजूला आता भोजनाची सोय झाली असे ते मनाशी म्हणाले.
1025	panch	आणि ते ससे भाऊंच्या जवळ आले. महाराज, ती हरणी आपल्या जंगलातली नाही. मला माहिती आहे हे आपल्या जंगलातली नाही.
1026	panch	पण तू थोड्या वेळानं त्या हरणीला घेऊन माझ्या गुहेत ये. मी शिकार करून त्या हरणीला खाणार आहे.
1027	panch	जर नाही हरणीला घेऊन आलास मग ससेभाऊ म्हणाले, ठीक आहे महाराज, मी हरणीला घेऊन येतो, पण तुम्ही मला खाऊ नका.
1028	panch	तू जर हरणीला आणलीस तर तुला खाणार नाही लक्षात ठेव. मग थोड्या वेळाने हरणी ताई गवत खाऊन आल्या.
1029	panch	अरे ससे दादा चल ना आता मला वाट दाखव. Champatai, तुला एक सांगतो. तू आता माझा मित्र झाली आहेस. तू माझ्या मित्राला भेटायला चल.
1030	panch	अरे कोण आहे तुझा मित्र? अगो माझा मित्र म्हणजे या जंगलचे राजे Kroshing महाराज आहेत. अरे सिंहराजे तुझे मित्र!
1031	panch	हो ग, आम्ही लहानपणापासून एकमेकांचे खूप जिवलग मित्र आहोत.
1032	panch	आम्ही एकत्र खेळत होतो, खात होतो एकत्र, सगळं काही एकत्र होतो, पण आता मी मोठे झालो वेगळे झालो, त्यामुळे माझ्या मित्राला भेटायला चल.
1033	panch	अरे ससेभाऊ, थोड्या वेळापूर्वी तू काय म्हणालास? मला कोणीच मित्र नाही, तू मित्र होशील का? आणि आता सांगतो आहेस.
1034	panch	क्रूरसिंग महाराज मित्र आहेत म्हणून तू खोटं बोललास माझ्याशी. अगं नाही ग हरणी ताई त्याचं काय झालं माहिती आहे का?
1035	panch	क्रूरसिंह महाराज आहेत हे कळल्यावर तू घाबरशील. म्हणून मी तुला खोटं खोटं सांगितलं मला मित्रच नाही. अरे Gopi, काय काम केलंस महाराजांचं तू?
1036	panch	काय सांगितलं होतं महाराजांनी तुला? गुरुसिंह महाराज जखमी झाले, वेदनेने तडफडू लागले आणि ते तडफडत तडफडत आपल्या भुयेत निघून गेले. पडण्याच्या नादात होत्या, होते.
1037	panch	अरे Gobi, पळतोस कुठे? थांब मी तुला काहीही करणार नाही. तू माझ्याशी मैत्री केलीस आणि माझ्या मैत्रीचा विश्वासघात केलास. हे काही बरोबर केले नाहीस.
1038	panch	अरे खरे मित्र जे असतात जे संकटात मदत करतात. आणि जे संकटात ढकलतात ते खरे मित्र नसतात. आता तुम्हाला माझ्या जंगलची वाट दाखवू नको.
1039	panch	माझी मी वाट शोधून जाईन. असे म्हणून हरणी ताई आपल्या जंगलाकडे निघून गेली. ते जंगल सर्वसंपन्न होते.
1040	panch	या जंगलाच्या मध्यभागी निळ्या पाण्याचे सुंदर असे मोठे सरोवर होते. वेडूक दादांचा परिवार राहत होता. लहान मोठे भरपूर बेडूक होते. आणि आनंदित राहायचे.
1041	panch	सरोवराच्या तळाशी जाऊन अन्न खायचे. इकडून तिकडून उड्या मारायचे, खूप खेळायचे सरोवरात.
1042	panch	त्यात एक वयस्कर बेडूक दादा होते ते खूप बुद्धिमान, हुशार आणि समजदार होते. दुसरे एक मध्यम वयाचे वेदुक दादा होते. हे चंचल स्वभावाप्रमाणेच होते.
1043	panch	कुठलाही निर्णय पटकन घ्यायचे. डोळे झाकून विश्वास ठेवायचे दुसऱ्यावर. खोटी लांडगीन ताई काय करायच्या?
1044	panch	गोड बोलून दुसऱ्या प्राण्यांना चाळ्यात ओढायच्या आणि त्यांची शिकार करून खायच्या. पण आता त्या वयस्कर झाल्या होत्या.
1045	panch	पहिलासारखी शिकार करणे त्यांना जमत नव्हते, डोळ्याने दिसत नव्हते. त्यामुळे मिळेल ते खाऊन त्या राहायच्या.
1046	panch	एकदा त्यांना भूक लागली म्हणून त्या जंगलातनं फिरत फिरत सरोवराच्या काठावर आल्या. त्यांनी पाहिलं, अरे सरोवरात किती बेलूक आहेत!
1047	panch	काही बेडूक तर ग्रुप करून बसले होते. खोटी लांडकी ताईच्या तोंडाला पाणी सुटले. ज्या काय म्हणाल्या, अरे ह्यातले थोडेफार बेडूक आपल्याला खायला मिळाले.
1048	panch	तर आपल्याला शिकार करण्याची काहीच गरज नाही. आपण आता सरोवराच्या काठावरच राहायचं.
1049	panch	त्या ढोलीत राहायचं असं त्यांनी ठरवलं आणि त्या सरोवराच्या काठावर शांत चित्ताने बसल्या. अगं खोटी ताई असा निराश चेहरा करून का बसली आहेस?
1050	panch	खोटी लांडगीन ताई म्हणाल्या, काय सांगू तुला बुद्धी बेडूक दादा?
1051	panch	मी खूप अशक्त झाले आहे, डोळ्याने दिसत नाही, शिकार करणे जमत नाही, मी आता ठरवले आहे.
1052	panch	दुसऱ्याची सेवा करायची, चांगल्या उपदेशाच्या गोष्टी दुसऱ्यांना सांगायच्या आणि शांत जीवन जगायचं. चंचल बेडूक दादा तिथे आले, इतर बेडकेही आले.
1053	panch	मग चंचल काय म्हणाला, अगं खोटी ताई सांग ना आम्हाला ज्ञानाच्या, उपदेशाच्या चांगल्या गोष्टी सांग. खोटी लांडगीण ताई त्यांना रोज उपदेशाच्या गोष्टी सांगू लागली.
1054	panch	सेवा कशी करावी, धर्माने कसे वागावं, हे सगळं सांगायची. आणि सगळ्या बेडूक दादांना या गोष्टी तिच्या खूप आवडायच्या. ते खुश होऊन सगळे ऐकायचे.
1055	panch	एकदा काय झालं खोटी लांडगीन ताई एकट्याच बसल्या होत्या. अगं खोटी ताई सांग ना आज गोष्ट. जंगलात संकट आले तर कसे वागायचे?
1056	panch	खरा मित्र कसा ओळखायचा? या उपदेशाच्या गोष्टी सांगितल्या.
1057	panch	परत एके दिवशी अशाच ते शांत बसले असताना तेव्हा खोटी लांडगी ताई म्हणाल्या, पण त्या अगोदर माझं एक काम करणार का?
1058	panch	माझ्याकडे एक गुप्त गोष्ट आहे, ती कोणालाही माहिती नाही माझ्याशिवाय.
1059	panch	तेव्हा Chanchal म्हणाला, अगं खोटी ताई सांग ना काय काम करायचं आहे मी पटकन करतो. मला तुझ्या पाठीवर घेऊन सरोवराच्या पलीकडच्या काठावर नेऊन ठेवायचं.
1060	panch	मग चंचलच्या पाठीवर खोटी लांडगी ताई बसली. आणि पलीकडे गेल्यावर काठावर सोडलं तेवढ्यात खोटी लांडगीन ताईंने चंचलला तोंडात पकडले.
1061	panch	तेवढ्या बुद्धी बेडूक दादा आणि इतर बरेच बेडूक दादा तिथे आले. आणि Chanchal-ला पकडलेले पाहून बुद्धी बेडूक दादा काय म्हणाले?
1062	panch	तू सेवा करण्याच्या धर्माच्या गोष्टी करतेस. आणि Chanchal-ला पकडलंस हा कोणता धर्म तुझा? खोटी लांडगीन ताईचा राग आला. मग त्यांनी काय केलं?
1063	panch	जंगलात सरोवराच्या काठावर झाडाखाली जी फळे पडली होती, ती फळे घेतली सगळ्या बेडकांनी. खोटी लांडगी त्याला फेकून मारली.
1064	panch	ही फळे खोटी लांडगीन ताईंच्या अंगाला लागली. मग त्या न थांबता तिथनं वेगात पळत निघून गेल्या. परत मागेही त्यांनी वळून पाहिलं नाही.
1065	panch	मग हुत्ती बेडूक दादा म्हणाले, पाहिलं का बाळांनो? अरे चटकन कोणावरही डोळे झाकून विश्वास ठेवायचा नसतो.
1066	panch	तर विचार करून मग विश्वास ठेवायचा, नाहीतर आपण संकटात पडतो. असे म्हणून सगळे बेडूक दादा म्हणाले, होय बुद्धी बेडूक दादा, आजपासून आम्ही तुमचे ऐकतो.
1067	panch	मग सगळे बेडूक दादा पाण्यात गेले. त्या वेळेपासून सगळे बेडूक दादा कोणतेही परके प्राणी पक्षी आले.
1068	panch	तो डोळे उघडून त्यांच्याकडे पाहायचे, विचार करायचे आणि मग त्यांच्यावर विश्वास ठेवायचे. म्हणून डोळे झाकून कोणावरही विश्वास ठेवू नये.
1069	panch	सुंदरबनच्या जंगलात एका मोठ्या विशाल झाडावर साळू लाडूची म्हणताई राहत होत्या. दोघी अगदी जीवाभावाच्या मैत्रिणी होत्या.
1070	panch	वाटे उठून जंगलात लांब पर्यंत जाऊन अन्न घेऊन यायच्या. नंतर अन्न खाऊन झाले की सरोवरात पाणी पिऊन यायच्या. आकाशात उंच उंच विहार करायच्या.
1071	panch	खूप दोघींची छान मैत्री होती आणि त्यांच्या झाडासमोरच Rambha कवळींचा इच्छे करत होतं. त्या स्वतःचाच विचार नेहमी करायच्या.
1072	panch	आणि सगळे पक्षी अन्न आणायला गेले की त्यांच्या घरट्यातले अन्न चोरून आणायच्या. त्या स्वतःसाठी अन्न आणायला जायच्याच नाहीत.
1073	panch	गंगी ताई अन्न ठेवून सरोवरावर पाणी प्यायला गेली. आणि Gangi-ने विचारल्यावर आपल्या कानावर हात ठेवले. गंगी पोपटताई काही बोलणार पण सगळ्या प्राण्यांना माहिती होतं.
1074	panch	मग एकदा काय झालं? साळू आणि लाडू चिमनताई वाटे लवकर उठल्या होत्या. आणि त्या अन्न आणण्यासाठी दोघी बोलत बसल्या होत्या, गप्पा मारत होत्या.
1075	panch	लाडू चिमुताई काय म्हणाली? अगं साळुताई, बघ किती सुंदर बनचं हे जंगल छान आहे. इथे फळांची, पाण्याची, अन्नाची कशाचीही कमतरता नाही.
1076	panch	निसर्गाने बहरलेलं हे जंगल किती छान आहे. अगं आपण नशीब व्हावं ना हो. म्हणून आपल्याला हे जंगल मिळालं. असं दोघीच्या बोलत होत्या.
1077	panch	मी काय करते ते बघा, वाटे जाऊन अन्न घेऊन येता काय? स्वतःपुरते अन्न आणता, स्वतःसाठी अन्न खाता. आता तुमची कशी गंमत करते बघा.
1078	panch	असे म्हणून उडत उडत Rambha कावळीन ताई साळू लाडू जिथे होत्या तिथे गेल्या. त्यांना पाहून साळू लाडू काय म्हणाल्या?
1079	panch	अगं Rambha ताई, तू आज अचानक इथे कशी आलीस आमच्याजवळ?
1080	panch	तुम्ही किती गो दोघी कष्ट करताय, लांब वर जाऊन अन्न घेऊन येताय, मला तुमचं खूप कौतुक वाटतंय. तू कसे काय आमचे कौतुक करू शकतेस?
1081	panch	तू कोणत्या प्राण्यात, पक्षात, कोणातही मिसळत नाहीस. कोणाबरोबर बोलत नाहीस. कधी अन्न आणायला गेलेले आम्ही पाहत नाही. बघल तवा एकटी घरट्यात बसलेली असतीस.
1082	panch	आणि तू कसे काय आमचे कौतुक करतेस? अगं नाही ग साळू लाडू, मला उलट तुमचा अभिमान वाटतोय.
1083	panch	बरं ठीक आहे तू कशासाठी आली आहेस अगं साळू लाडू मी सांगते आपल्या जंगलाच्या बाहेर भरपूर धान्य असलेली शेती आहे.
1084	panch	इथे तुम्हाला नेते तिथून तुम्ही दररोज अन्न घेऊन येत जा. ते ते शेत आहे हे कोणत्याही पक्षाला माहिती नाही. ठीक आहे साळू लाडू म्हणाल्या.
1085	panch	वरंबा, साळू, लाडू सगळ्या त्या शेताकडे गेल्या. साळू लाडूने भरपूर लोंब्या तोडून खाल्ल्या. हे शेत कोणत्याही पक्षाला माहिती नाही.
1086	panch	मी तुम्हाला दाखवले आहे म्हणून तुम्ही काय करायचं?
1087	panch	रोज तुम्हाला अन्न आणाय आल्यावर अगोदर लोंब्या तोडून दोघींनी माझ्या घरी द्यायच्या नंतर तुम्हाला तुम्ही अन्न घेऊन यायचो.
1088	panch	मग लाडू चिमूताई म्हणाली, अगं रंपाताई, हे कसं काय तू बोलू शकतेस ग? कष्ट करून आम्ही लोंब्या घेऊन येणार, अन तुला का बरं देऊ?
1089	panch	Rambha ताई म्हणाली, हे बघ लाडू. हे शेत कोणालाही माहिती नाही, मी दाखवले तुम्हाला. त्यामुळे अगोदर अन्न माझ्या घरी द्यायचं, मग तुमच्या घरी.
1090	panch	मग साळू शिमंत ताई काय म्हणाली, अगं लाडू गप्प बस ग, जाऊ दे आपण देऊ रंबा ताईला अन्न. उडत उडत आपल्या घरट्यात आले.
1091	panch	त्यांचे पंख दोघींचे दुखायला लागले. लाडू काय म्हणाली, साळुताई आज आपण जंगलातली फळे खाऊया. अन्न आणायला नको जायला. मग दोघींनी ठरवले फळे खायची.
1092	panch	आज तुम्हाला अन्न आणायला गेला नाही, माझ्या घरट्यात मला लोंबे दिले आणि तुमच्यासाठी नाही आणलं.
1093	panch	मग साळू काय म्हणाली, अगं अंबाताई, आता आमचे पंख दुखायला लागले, त्यामुळे आमच्यासाठी अन्न आणायला नाही जाणार आम्ही. आम्ही जंगलातीलच फळे खाणार आहोत.
1094	panch	अगं तुम्हाला अन्न नाही. अगं माझं घरटं तर अन्नाने भरून गेलं आहे. यावर लाडूला राग आला.
1095	panch	लाडू चिनू ताई म्हणाली बघितलंस साळुताई मग लाडू काय म्हणाली?
1096	panch	हे बघ साळू, असे म्हणून दुसऱ्या दिवशी त्याने एक युक्ती केली आणि रंभाने साळुणीत त्या धोंदळ्याच्या शेताजवळ असलेल्या दुसऱ्या शेतातल्या लाल हिरव्या मिरच्या चोचीने तोडून आणल्या.
1097	panch	आणि आपल्या घरट्या दोघींनीही एका पानावर ठेवल्या. आणि Rambha-ताईला अन्न द्यायला गेल्याच नाहीत. कसं झालं?
1098	panch	साळू चिमंत ताई म्हणाली, अगं आम्हाला वेळ झाला, पण आणलं हे अन्न. असं म्हणून साळू लाडूने त्या पानावरच्या मिरच्या पुढे केल्या.
1099	panch	रंभा तर कावळे ताईला भूक लागली होती, तिने पटपट मिरच्या खायला सुरुवात केली, त्याबरोबर तिच्या तोंडाचा फडका झाला.
1100	panch	त्यावर पाणी पीत बसत राहिली बसून राहिली लाडू म्हणाली बघितलंस साळुताई? Rambi-ला कशी शिक्षा मिळाली? मग Savi-ची म्हणताई काय म्हणाली?
1101	panch	अगं आपण एखाद्यावर उपकार केले त्याची जाण न ठेवता आपल्याला जो त्रास देतो त्याला धडा हा शिकवलाच पाहिजे.
1102	panch	असे म्हणून साळू लाडू अन्न आणण्यासाठी जंगलात निघून गेल्या. कधीही दुसऱ्याच्या उपकाराची जाण ठेवावी, त्याला त्रास देऊ नये.
1103	panch	Nandanvan नावाचे एक सुंदर असे जंगल होते. या जंगलात सगळे प्राणी पक्षी अगदी आनंदाने राहत होते. जंगलाच्या मध्यभागी निळ्या निळ्या पाण्याचे सुंदर सरोवर होते.
1104	panch	सरोवराच्या काठावर एक विशाल वडाचे झाड होते. सगळ्या पक्षांची घरटी होती. जंगलात अनेक प्राणी पक्षी आनंदाने आणि सुखासमाधानाने राहत होते.
1105	panch	या जंगलात तीन जिवलक मित्र होते. एक गंगाराम पोपट काका, एक कुट्टू ससे भाऊ आणि बुद्धी का सौ दादा.
1106	panch	तीघे मित्र जंगलात एकत्र जायचे, एकत्र अन्न आणि फळे आणायचे आणि सरोवराच्या काठावर बसून एकत्र आनंदाने खायचे, गप्पा गोष्टी करायचे, खूप हास्य विनोद करायचे.
1107	panch	मजेत दिवस चालले होते त्यांचे. एकदा ते तीन असेच गप्पा मारत बसले होते. आता त्या जंगलात राहायला आल्या होत्या.
